                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    461,                0.30562,                 0.3141,                 1.4189,                0.93156,                0.90909,                0.90473,                 0.8791,                0.31684,                0.52167,                 1.1835,             0.00040175,             0.00040175,             0.00040175
                    462,                 0.3038,                0.29198,                 1.4346,                0.93489,                0.90909,                0.90718,                0.87614,                0.31402,                 0.5259,                  1.188,               0.000399,               0.000399,               0.000399
                    463,                0.31654,                0.30429,                 1.4628,                0.93839,                0.90909,                 0.9009,                0.86323,                0.32641,                0.53239,                 1.1924,             0.00039625,             0.00039625,             0.00039625
                    464,                0.29591,                0.28572,                 1.3922,                0.94221,                0.90909,                0.89113,                0.84861,                0.33526,                0.53758,                 1.2068,              0.0003935,              0.0003935,              0.0003935
                    465,                0.28509,                0.28802,                  1.343,                0.94166,                0.90909,                0.88118,                 0.8386,                0.33018,                0.54216,                 1.2039,             0.00039074,             0.00039074,             0.00039074
                    466,                0.27613,                0.31383,                 1.3733,                0.93813,                0.90909,                0.88809,                0.84825,                0.32793,                0.54746,                 1.1971,             0.00038799,             0.00038799,             0.00038799
                    467,                0.29471,                0.30442,                 1.3952,                0.93189,                0.90909,                0.90395,                0.86873,                0.32323,                0.55026,                  1.195,             0.00038524,             0.00038524,             0.00038524
                    468,                0.29178,                0.27984,                  1.391,                0.92591,                0.90909,                0.90208,                0.86714,                0.31298,                0.55777,                 1.1903,             0.00038249,             0.00038249,             0.00038249
                    469,                0.30807,                 0.3081,                 1.4772,                0.92625,                0.90909,                0.90182,                0.86417,                0.31049,                0.55354,                 1.1906,             0.00037974,             0.00037974,             0.00037974
                    470,                0.27137,                0.27044,                 1.4037,                0.93245,                0.90909,                0.89732,                0.86848,                0.30363,                0.54671,                  1.195,             0.00037699,             0.00037699,             0.00037699
                    471,                0.28567,                 0.2866,                 1.4188,                0.93493,                0.90909,                0.89684,                0.86624,                0.30662,                0.54736,                 1.2001,             0.00037424,             0.00037424,             0.00037424
                    472,                0.30201,                0.29002,                 1.4932,                0.93704,                0.90909,                0.89564,                0.86025,                0.32478,                0.54418,                  1.197,             0.00037149,             0.00037149,             0.00037149
                    473,                0.31332,                0.29195,                 1.4449,                0.93844,                0.90909,                 0.8953,                0.85815,                0.33756,                0.54604,                 1.1971,             0.00036874,             0.00036874,             0.00036874
                    474,                0.28825,                0.29741,                 1.3999,                0.93997,                0.90909,                0.89546,                0.86442,                0.33429,                0.55438,                 1.1954,             0.00036599,             0.00036599,             0.00036599
                    475,                0.30083,                0.28554,                 1.4422,                0.94089,                0.90909,                 0.8962,                0.85993,                0.32569,                 0.5415,                 1.2004,             0.00036324,             0.00036324,             0.00036324
                    476,                0.31109,                 0.3015,                 1.4325,                0.93807,                0.90909,                0.89732,                0.86037,                0.31802,                 0.5474,                 1.1967,             0.00036049,             0.00036049,             0.00036049
                    477,                0.28447,                 0.2804,                 1.4062,                 0.9313,                0.90909,                0.89844,                0.86011,                0.32122,                0.56425,                 1.1838,             0.00035774,             0.00035774,             0.00035774
                    478,                 0.3066,                0.28872,                 1.4756,                0.92261,                0.90909,                0.90065,                0.86212,                0.31832,                0.57252,                 1.1675,             0.00035499,             0.00035499,             0.00035499
                    479,                0.29271,                0.28338,                 1.4792,                0.90818,                0.90909,                0.89709,                0.86211,                0.31721,                0.58291,                 1.1637,             0.00035224,             0.00035224,             0.00035224
                    480,                0.27639,                0.28713,                 1.3709,                0.92811,                0.90909,                0.89709,                0.86279,                0.32694,                 0.5702,                 1.1711,             0.00034949,             0.00034949,             0.00034949
                    481,                0.28526,                0.30044,                 1.3663,                0.93339,                0.90909,                0.89817,                0.85743,                0.32577,                0.56413,                 1.1781,             0.00034674,             0.00034674,             0.00034674
                    482,                0.29124,                0.28731,                 1.4642,                0.93682,                0.90909,                0.88118,                0.84144,                0.32048,                0.55471,                 1.1789,             0.00034399,             0.00034399,             0.00034399
                    483,                0.27687,                0.28167,                 1.4295,                0.93692,                0.90909,                0.88188,                0.84215,                0.32557,                 0.5594,                 1.1821,             0.00034123,             0.00034123,             0.00034123
                    484,                0.28738,                 0.3038,                 1.3937,                 0.9355,                0.90909,                0.88118,                0.83863,                0.32892,                0.55969,                 1.1895,             0.00033848,             0.00033848,             0.00033848
                    485,                0.27687,                0.28254,                 1.3647,                0.93888,                0.90909,                0.87937,                0.83811,                 0.3179,                0.56736,                 1.1959,             0.00033573,             0.00033573,             0.00033573
                    486,                0.27568,                0.26386,                 1.4224,                0.94714,                0.90909,                 0.8779,                0.84027,                0.30949,                0.58633,                 1.2006,             0.00033298,             0.00033298,             0.00033298
                    487,                0.26354,                0.26071,                 1.3815,                0.94838,                0.89582,                 0.8767,                0.84239,                0.31375,                0.59571,                 1.2122,             0.00033023,             0.00033023,             0.00033023
                    488,                0.29224,                0.29563,                 1.4286,                0.90584,                0.90909,                0.86863,                0.82912,                0.31888,                 0.5891,                 1.2141,             0.00032748,             0.00032748,             0.00032748
                    489,                0.29004,                0.30387,                 1.4827,                0.90065,                0.90909,                0.86899,                0.83408,                0.31267,                0.56797,                 1.2139,             0.00032473,             0.00032473,             0.00032473
                    490,                0.29244,                0.26879,                 1.4021,                0.90076,                0.90909,                0.87019,                0.83691,                0.32123,                0.57091,                 1.2081,             0.00032198,             0.00032198,             0.00032198
                    491,                0.29804,                0.29088,                 1.4831,                 0.9004,                0.90909,                0.87504,                0.84207,                0.33502,                0.57129,                 1.2056,             0.00031923,             0.00031923,             0.00031923
                    492,                 0.2967,                0.30177,                 1.3918,                0.89958,                0.90909,                0.88093,                0.84867,                0.34935,                0.57747,                 1.2054,             0.00031648,             0.00031648,             0.00031648
                    493,                0.30108,                0.28608,                 1.4723,                0.89938,                0.90909,                 0.8881,                0.85537,                0.34911,                0.57474,                 1.2143,             0.00031373,             0.00031373,             0.00031373
                    494,                0.28229,                0.27543,                 1.4251,                 0.8994,                0.90909,                0.88945,                0.85719,                0.34716,                0.57271,                 1.2234,             0.00031098,             0.00031098,             0.00031098
                    495,                0.28043,                 0.2644,                 1.4001,                0.89931,                0.90909,                0.89106,                0.85787,                0.34342,                0.56694,                 1.2278,             0.00030823,             0.00030823,             0.00030823
                    496,                0.29858,                0.28319,                 1.4869,                0.89877,                0.90909,                0.90197,                0.86968,                0.34491,                0.58239,                  1.234,             0.00030548,             0.00030548,             0.00030548
                    497,                0.28117,                0.27099,                 1.3827,                0.89951,                0.90909,                0.90298,                0.87347,                0.34514,                0.56683,                 1.2317,             0.00030273,             0.00030273,             0.00030273
                    498,                0.25794,                0.26187,                 1.3094,                0.90021,                0.90909,                0.90106,                0.87155,                0.34418,                0.56485,                 1.2365,             0.00029998,             0.00029998,             0.00029998
                    499,                0.28056,                0.29122,                 1.3983,                0.90099,                0.90909,                0.89662,                0.86112,                0.33873,                0.56168,                 1.2387,             0.00029723,             0.00029723,             0.00029723
                    500,                0.25795,                0.25578,                 1.3501,                0.90632,                0.90909,                0.89418,                0.85951,                 0.3317,                0.55478,                 1.2324,             0.00029448,             0.00029448,             0.00029448
                    501,                 0.3003,                0.30459,                 1.4638,                0.90825,                 0.9049,                0.89455,                0.86187,                0.32994,                0.57321,                 1.2297,             0.00029172,             0.00029172,             0.00029172
                    502,                0.29033,                0.27335,                 1.4175,                0.86577,                0.90909,                0.89165,                0.85378,                0.32752,                0.58138,                 1.2279,             0.00028897,             0.00028897,             0.00028897
                    503,                0.27484,                0.27067,                 1.3519,                0.86706,                0.90909,                0.89422,                 0.8615,                0.32564,                0.57824,                 1.2304,             0.00028622,             0.00028622,             0.00028622
                    504,                0.27239,                 0.2546,                 1.4435,                0.86628,                0.90909,                0.89277,                0.86124,                0.31628,                  0.568,                 1.2415,             0.00028347,             0.00028347,             0.00028347
                    505,                0.30261,                0.27469,                 1.3886,                0.90742,                0.90072,                0.90171,                0.87189,                0.32012,                 0.5584,                 1.2565,             0.00028072,             0.00028072,             0.00028072
                    506,                0.28381,                0.28529,                   1.44,                0.87053,                0.90909,                0.89865,                0.86454,                0.31655,                0.55932,                 1.2651,             0.00027797,             0.00027797,             0.00027797
                    507,                0.28254,                0.28044,                 1.4387,                 0.8681,                0.90909,                0.90365,                0.87092,                0.31553,                 0.5735,                 1.2607,             0.00027522,             0.00027522,             0.00027522
                    508,                0.26648,                0.27697,                 1.4633,                0.86913,                0.90909,                0.89097,                0.86025,                0.30663,                0.60111,                 1.2472,             0.00027247,             0.00027247,             0.00027247
                    509,                0.30514,                0.27731,                 1.4461,                0.86224,                0.90909,                 0.8849,                0.85725,                0.30126,                0.62468,                 1.2322,             0.00026972,             0.00026972,             0.00026972
                    510,                0.27621,                0.27596,                  1.477,                0.84386,                0.90909,                 0.8849,                0.85711,                0.29673,                0.63515,                 1.2169,             0.00026697,             0.00026697,             0.00026697
                    511,                0.29043,                0.30221,                 1.4323,                0.86257,                0.90909,                0.86465,                0.83661,                0.29934,                0.62976,                 1.2065,             0.00026422,             0.00026422,             0.00026422
                    512,                0.26101,                0.26211,                 1.3886,                0.86827,                0.90909,                0.86796,                0.83908,                0.30704,                0.61976,                 1.1957,             0.00026147,             0.00026147,             0.00026147
                    513,                0.30359,                0.31136,                 1.4447,                0.86816,                0.90909,                0.89023,                0.86068,                0.31014,                0.61147,                 1.1925,             0.00025872,             0.00025872,             0.00025872
                    514,                 0.2714,                0.25878,                 1.4785,                0.86851,                0.90909,                0.89023,                0.86227,                0.31054,                0.60064,                 1.1918,             0.00025597,             0.00025597,             0.00025597
                    515,                0.28814,                0.27237,                 1.3628,                0.86826,                0.90909,                0.89505,                0.87005,                0.30506,                 0.5889,                 1.1878,             0.00025322,             0.00025322,             0.00025322
                    516,                0.30824,                 0.2981,                 1.4826,                0.86773,                0.90909,                0.88669,                0.86033,                0.30594,                 0.5834,                 1.1896,             0.00025047,             0.00025047,             0.00025047
                    517,                0.26421,                0.27364,                 1.3365,                0.90287,                0.90909,                0.89435,                0.86799,                0.31191,                0.59898,                 1.1938,             0.00024772,             0.00024772,             0.00024772
                    518,                0.25969,                0.25667,                 1.3494,                0.90168,                0.90909,                0.89171,                0.86503,                0.31779,                0.60841,                 1.2019,             0.00024497,             0.00024497,             0.00024497
                    519,                0.26816,                0.26606,                  1.395,                0.90127,                0.90909,                0.89171,                0.86296,                 0.3197,                0.60225,                 1.2063,             0.00024222,             0.00024222,             0.00024222
                    520,                0.29301,                0.28152,                  1.448,                0.90124,                0.90909,                0.89171,                0.86324,                0.31791,                0.60877,                 1.2171,             0.00023946,             0.00023946,             0.00023946
                    521,                0.29199,                0.26067,                 1.5205,                0.90196,                0.90909,                0.88671,                0.85985,                0.31162,                0.60318,                 1.2228,             0.00023671,             0.00023671,             0.00023671
                    522,                0.27511,                0.25845,                 1.3878,                0.90233,                0.90909,                0.88144,                0.85444,                0.31721,                0.60556,                 1.2271,             0.00023396,             0.00023396,             0.00023396
                    523,                0.27624,                0.27789,                 1.4697,                0.90247,                0.90909,                0.88144,                0.85444,                0.32298,                0.60796,                 1.2324,             0.00023121,             0.00023121,             0.00023121
                    524,                0.28847,                0.28348,                  1.341,                 0.9022,                0.90909,                0.88533,                0.85688,                 0.3168,                0.60313,                 1.2298,             0.00022846,             0.00022846,             0.00022846
                    525,                0.29534,                0.27426,                 1.3894,                0.90189,                0.90909,                0.88197,                0.84887,                0.31852,                 0.5939,                  1.228,             0.00022571,             0.00022571,             0.00022571
                    526,                0.29708,                0.29081,                 1.4613,                0.90115,                0.90909,                0.88197,                0.84541,                0.31699,                0.58498,                  1.227,             0.00022296,             0.00022296,             0.00022296
                    527,                0.27474,                0.29152,                 1.3958,                0.90549,                0.90909,                0.87945,                0.84448,                 0.3178,                0.58915,                 1.2277,             0.00022021,             0.00022021,             0.00022021
                    528,                0.28916,                0.27553,                 1.3784,                0.90537,                0.90909,                0.87945,                 0.8484,                0.31259,                0.59702,                 1.2216,             0.00021746,             0.00021746,             0.00021746
                    529,                0.29874,                0.26882,                 1.3884,                0.90577,                0.90909,                 0.8831,                0.85204,                0.31504,                0.59253,                 1.2192,             0.00021471,             0.00021471,             0.00021471
                    530,                0.27446,                0.27864,                  1.385,                0.90579,                0.90909,                0.88749,                0.85679,                0.31622,                0.59891,                 1.2184,             0.00021196,             0.00021196,             0.00021196
                    531,                0.26319,                0.28104,                 1.3705,                0.90893,                0.90826,                 0.8831,                0.84973,                0.31702,                0.59485,                 1.2164,             0.00020921,             0.00020921,             0.00020921
                    532,                0.25915,                 0.2645,                 1.3571,                0.90655,                0.89638,                0.88875,                0.85773,                 0.3184,                0.59486,                 1.2107,             0.00020646,             0.00020646,             0.00020646
                    533,                0.26646,                0.25713,                 1.4125,                0.87134,                0.90909,                0.87568,                0.84861,                0.31555,                0.58941,                 1.2076,             0.00020371,             0.00020371,             0.00020371
                    534,                0.29504,                0.26559,                 1.4429,                0.92347,                0.86364,                0.87568,                0.84861,                0.31396,                0.59578,                 1.2114,             0.00020096,             0.00020096,             0.00020096
                    535,                0.27649,                 0.2529,                 1.4073,                0.92504,                0.86364,                0.88215,                0.85508,                0.31047,                0.59294,                 1.2163,             0.00019821,             0.00019821,             0.00019821
                    536,                0.27371,                0.28535,                 1.3772,                0.91705,                0.86364,                0.88522,                0.85758,                 0.3026,                 0.6013,                 1.2228,             0.00019546,             0.00019546,             0.00019546
                    537,                0.28526,                0.25983,                 1.4376,                0.94869,                0.89839,                0.89274,                0.86146,                0.30414,                0.60707,                 1.2252,             0.00019271,             0.00019271,             0.00019271
                    538,                0.26217,                0.25941,                 1.3689,                0.94413,                0.90909,                 0.8919,                0.86102,                 0.3077,                0.60852,                 1.2245,             0.00018995,             0.00018995,             0.00018995
                    539,                0.28023,                0.27252,                 1.4102,                 0.9043,                0.90909,                0.89113,                0.85868,                0.31297,                0.60418,                 1.2187,              0.0001872,              0.0001872,              0.0001872
                    540,                0.28259,                0.27026,                  1.412,                0.87834,                0.90909,                0.89022,                0.85824,                0.31526,                0.60963,                 1.2032,             0.00018445,             0.00018445,             0.00018445
                    541,                   0.28,                0.26968,                 1.4344,                0.87439,                0.90909,                0.89022,                0.85855,                0.31578,                 0.6118,                  1.195,              0.0001817,              0.0001817,              0.0001817
                    542,                0.29759,                0.28181,                 1.3961,                0.87163,                0.90909,                0.88454,                0.85208,                0.31313,                0.61575,                 1.1922,             0.00017895,             0.00017895,             0.00017895
                    543,                0.28086,                0.26528,                 1.4495,                0.87342,                0.90909,                0.88377,                0.85147,                0.30954,                 0.6145,                 1.1949,              0.0001762,              0.0001762,              0.0001762
                    544,                0.27076,                0.26907,                 1.4146,                0.88124,                0.90909,                0.88454,                0.85269,                0.30267,                0.60434,                 1.1992,             0.00017345,             0.00017345,             0.00017345
                    545,                0.27652,                0.28922,                 1.4555,                0.87673,                0.90909,                0.87957,                0.84256,                0.29974,                0.59251,                 1.2042,              0.0001707,              0.0001707,              0.0001707
                    546,                0.27422,                0.25848,                 1.3723,                0.87224,                0.90909,                0.87957,                0.84651,                0.30418,                0.59556,                  1.203,             0.00016795,             0.00016795,             0.00016795
                    547,                0.26674,                0.25984,                 1.4087,                0.87083,                0.90909,                 0.8788,                0.84625,                0.30869,                0.59069,                 1.1985,              0.0001652,              0.0001652,              0.0001652
                    548,                 0.2542,                  0.265,                 1.3486,                0.87029,                0.90909,                0.87957,                 0.8439,                0.31189,                0.60966,                  1.189,             0.00016245,             0.00016245,             0.00016245
                    549,                0.25778,                0.26769,                 1.3583,                 0.8674,                0.90909,                 0.8788,                0.84492,                0.31285,                0.63065,                 1.1781,              0.0001597,              0.0001597,              0.0001597
                    550,                0.25805,                0.24246,                 1.3753,                0.86381,                0.90909,                 0.8781,                0.84857,                0.31437,                 0.6393,                 1.1759,             0.00015695,             0.00015695,             0.00015695
                    551,                0.28674,                0.27504,                 1.4227,                0.86017,                0.90909,                0.87339,                0.84563,                0.31008,                0.64201,                 1.1783,              0.0001542,              0.0001542,              0.0001542
                    552,                 0.2631,                0.24853,                  1.373,                 0.8522,                0.90909,                0.87085,                0.84293,                0.30087,                 0.6391,                 1.1803,             0.00015145,             0.00015145,             0.00015145
                    553,                0.28381,                0.26691,                 1.3543,                0.84343,                0.90909,                0.87037,                0.84245,                0.29385,                 0.6363,                 1.1802,              0.0001487,              0.0001487,              0.0001487
                    554,                0.30963,                0.28915,                 1.4093,                0.84303,                0.90909,                0.87037,                0.84341,                0.28968,                0.62207,                 1.1798,             0.00014595,             0.00014595,             0.00014595
                    555,                0.27309,                0.26309,                  1.365,                0.84163,                0.90909,                0.85853,                0.83158,                0.29483,                0.61642,                 1.1834,              0.0001432,              0.0001432,              0.0001432
                    556,                 0.2737,                0.26621,                 1.3805,                0.84314,                0.90909,                0.84958,                0.82159,                0.29992,                0.59272,                  1.185,             0.00014044,             0.00014044,             0.00014044
                    557,                 0.2822,                0.27984,                 1.4308,                 0.8415,                0.90909,                0.85828,                0.82943,                0.30298,                 0.5748,                 1.1848,             0.00013769,             0.00013769,             0.00013769
                    558,                0.25677,                0.24504,                 1.3204,                 0.8415,                0.90909,                0.86255,                0.83408,                0.30682,                0.57209,                 1.1886,             0.00013494,             0.00013494,             0.00013494
                    559,                0.27544,                0.27993,                 1.4048,                0.84095,                0.90909,                0.86814,                0.83999,                0.30543,                0.56144,                 1.1903,             0.00013219,             0.00013219,             0.00013219
                    560,                0.27516,                  0.277,                  1.365,                0.91531,                0.86364,                0.88075,                0.84915,                 0.3064,                0.56781,                 1.1893,             0.00012944,             0.00012944,             0.00012944
                    561,                 0.3093,                0.29654,                 1.5145,                0.89798,                0.86364,                0.88575,                0.85454,                0.30287,                0.56713,                  1.188,             0.00012669,             0.00012669,             0.00012669
                    562,                0.28074,                0.27214,                 1.3946,                0.88978,                0.86364,                0.88575,                0.85415,                0.29743,                0.56956,                 1.1893,             0.00012394,             0.00012394,             0.00012394
                    563,                0.28369,                0.27967,                 1.4261,                0.90314,                0.88841,                0.89249,                0.86089,                0.29305,                0.57281,                 1.1905,             0.00012119,             0.00012119,             0.00012119
                    564,                 0.2867,                0.27887,                 1.4381,                0.90584,                0.90511,                0.89249,                0.86223,                0.29452,                0.58288,                 1.1945,             0.00011844,             0.00011844,             0.00011844
                    565,                0.27977,                0.29042,                  1.419,                0.90641,                0.90884,                 0.8931,                0.85853,                0.29477,                0.58793,                 1.1973,             0.00011569,             0.00011569,             0.00011569
                    566,                0.25388,                0.25279,                 1.3957,                0.90296,                0.90909,                0.89375,                0.86045,                 0.2967,                0.59668,                 1.2027,             0.00011294,             0.00011294,             0.00011294
                    567,                0.26741,                0.25227,                 1.4399,                0.90234,                0.90909,                0.89522,                0.86633,                0.29577,                0.58713,                 1.2037,             0.00011019,             0.00011019,             0.00011019
                    568,                0.27015,                  0.258,                 1.3698,                0.90408,                0.90909,                0.89606,                0.86706,                0.30038,                0.59376,                  1.201,             0.00010744,             0.00010744,             0.00010744
                    569,                0.29077,                0.28843,                 1.3521,                0.90321,                0.90909,                 0.8894,                0.85864,                0.29907,                0.59614,                 1.1961,             0.00010469,             0.00010469,             0.00010469
                    570,                0.26744,                0.24834,                 1.4322,                0.90363,                0.90909,                 0.8894,                0.85957,                0.29837,                0.59719,                 1.1915,             0.00010194,             0.00010194,             0.00010194
                    571,                0.26156,                0.25411,                 1.3657,                0.90663,                0.90909,                 0.8894,                0.85957,                 0.2992,                 0.5964,                 1.1919,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    572,                0.26237,                0.25573,                 1.3856,                0.90617,                0.90909,                0.89016,                0.85934,                0.30031,                0.58898,                 1.1895,             9.6436e-05,             9.6436e-05,             9.6436e-05
                    573,                0.28957,                0.26285,                 1.4249,                0.90417,                0.90909,                 0.8894,                0.85857,                0.30253,                0.58769,                 1.1868,             9.3685e-05,             9.3685e-05,             9.3685e-05
                    574,                0.26355,                0.25551,                 1.3942,                0.90361,                0.90909,                0.89445,                0.85914,                0.30136,                0.58896,                 1.1847,             9.0935e-05,             9.0935e-05,             9.0935e-05
                    575,                0.26505,                0.26589,                 1.3057,                0.90332,                0.90909,                0.89445,                0.85732,                0.30411,                0.58956,                 1.1821,             8.8184e-05,             8.8184e-05,             8.8184e-05
                    576,                0.28877,                0.29003,                 1.4465,                  0.909,                0.90865,                0.89022,                0.85925,                0.30367,                0.59117,                 1.1797,             8.5434e-05,             8.5434e-05,             8.5434e-05
                    577,                0.29753,                0.27002,                 1.4091,                0.90877,                0.90749,                0.88945,                0.85787,                0.30587,                0.59345,                 1.1802,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    578,                0.25402,                0.24806,                  1.335,                0.90794,                0.90331,                0.87945,                0.84682,                0.30609,                0.59085,                 1.1836,             7.9933e-05,             7.9933e-05,             7.9933e-05
                    579,                0.27343,                0.25689,                  1.374,                 0.9073,                0.90014,                0.87945,                0.84881,                0.30062,                 0.5918,                 1.1857,             7.7182e-05,             7.7182e-05,             7.7182e-05
                    580,                    0.3,                0.28904,                 1.4539,                 0.9219,                0.86364,                0.87715,                0.84548,                0.29992,                0.58804,                 1.1881,             7.4432e-05,             7.4432e-05,             7.4432e-05
                    581,                0.27843,                0.26089,                  1.445,                0.92403,                0.86364,                0.87715,                0.85118,                0.29989,                 0.5884,                 1.1883,             7.1681e-05,             7.1681e-05,             7.1681e-05
                    582,                0.27407,                0.28271,                 1.5166,                0.92384,                0.86364,                0.87799,                0.84944,                0.30078,                0.58282,                 1.1876,              6.893e-05,              6.893e-05,              6.893e-05
                    583,                0.26936,                0.26038,                 1.3956,                0.92324,                0.86364,                0.87799,                0.85133,                0.30025,                0.57974,                 1.1845,              6.618e-05,              6.618e-05,              6.618e-05
                    584,                 0.2566,                0.26056,                 1.4042,                0.92526,                0.86364,                0.87991,                0.85182,                0.30433,                0.58625,                 1.1873,             6.3429e-05,             6.3429e-05,             6.3429e-05
                    585,                0.24111,                0.24073,                  1.333,                0.92334,                0.86364,                0.88102,                0.85221,                0.30349,                0.58373,                 1.1866,             6.0679e-05,             6.0679e-05,             6.0679e-05
                    586,                 0.2575,                0.26144,                 1.3597,                 0.9231,                0.86364,                0.88102,                0.85262,                 0.3039,                0.58564,                  1.187,             5.7928e-05,             5.7928e-05,             5.7928e-05
                    587,                0.25321,                0.23434,                  1.347,                0.92306,                0.86364,                0.88602,                0.85762,                0.30439,                0.58945,                 1.1885,             5.5178e-05,             5.5178e-05,             5.5178e-05
                    588,                0.28943,                0.28837,                 1.4362,                0.91597,                0.86364,                0.87991,                0.84834,                0.30069,                0.57631,                 1.1867,             5.2427e-05,             5.2427e-05,             5.2427e-05
                    589,                0.28021,                0.26263,                 1.4351,                0.91289,                0.86364,                 0.8839,                 0.8519,                0.29976,                0.57174,                 1.1863,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    590,                 0.2846,                0.27408,                 1.3788,                 0.9136,                0.86364,                 0.8789,                 0.8469,                0.30086,                 0.5706,                 1.1871,             4.6926e-05,             4.6926e-05,             4.6926e-05
                    591,                0.19977,                0.19369,                 1.1567,                0.86602,                0.90909,                0.87715,                0.84558,                0.30433,                0.57206,                 1.1842,             4.4176e-05,             4.4176e-05,             4.4176e-05
                    592,                0.21146,                0.23152,                 1.1664,                0.86809,                0.90909,                 0.8694,                0.83669,                0.30705,                 0.5761,                  1.178,             4.1425e-05,             4.1425e-05,             4.1425e-05
                    593,                0.19076,                 0.2106,                 1.2223,                0.86817,                0.90909,                 0.8694,                 0.8363,                0.31449,                0.58532,                  1.178,             3.8674e-05,             3.8674e-05,             3.8674e-05
                    594,                0.18128,                0.18469,                 1.1894,                0.86836,                0.90909,                0.85989,                0.82641,                0.31868,                0.58825,                 1.1762,             3.5924e-05,             3.5924e-05,             3.5924e-05
